GEO_ID,NAME,NAICS2022,NAICS2022_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,QDESC,QDESC_LABEL,BUSCHAR,BUSCHAR_LABEL,YEAR,FIRMPDEMP,FIRMPDEMP_PCT,RCPPDEMP,RCPPDEMP_PCT,EMP,EMP_PCT,PAYANN,PAYANN_PCT,FIRMPDEMP_S,FIRMPDEMP_PCT_S,RCPPDEMP_S,RCPPDEMP_PCT_S,EMP_S,EMP_PCT_S,PAYANN_S,PAYANN_PCT_S
Geographic identifier code,Geographic Area Name,2022 NAICS code,Meaning of NAICS code,Sex code,Meaning of Sex code,Ethnicity code,Meaning of Ethnicity code,Race code,Meaning of Race code,Veteran code,Meaning of Veteran code,Question description code,Meaning of Question description code,Business characteristic code,Meaning of Business characteristic code,Year,Number of employer firms,Percent of employer firms (%),"Sales, value of shipments, or revenue of employer firms ($1,000)","Percent of sales, value of shipments, or revenue of employer firms (%)",Number of employees,Percent of employees (%),"Annual payroll ($1,000)",Percent of annual payroll (%),Relative standard error of employer firms (%),Standard error of percent of employer firms (%),"Relative standard error of sales, value of shipments, or revenue of employer firms (%)","Standard error of percent of sales, value of shipments, or revenue of employer firms (%)",Relative standard error of number of employees (%),Standard error of percent of employees (%),Relative standard error of annual payroll (%),Standard error of percent of annual payroll (%)
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPE4,76-100 Percent of employees worked from home five days per week,2022,133,39.1,45923,3.6,200,3.6,10607,5.5,31.7,37.5,24.2,86.7,31.4,58,26,55.6
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPTR,Total reporting,2022,340,100,1271354,100,5480,100,191671,100,13,0,2.4,0,4.3,0,6.3,0
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPXX,Item not reported,2022,7,X,53775,X,215,X,5890,X,21.2,X,6.5,X,6.1,X,5.5,X
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B29,PERWHOME,EPXY,Not applicable,2022,274,X,552732,X,3374,X,113701,X,18,X,41.3,X,22.9,X,23.3,X
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B30,FACWHOME,A1,All firms,2022,1255,X,3204109,X,14763,X,577884,X,7.4,X,20.1,X,6,X,8,X
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B30,FACWHOME,ETA1,Job or parts of job cannot be performed at home,2022,310,50.2,1381505,75.4,7231,81.4,238067,77.7,10.7,19.2,3.8,96.7,9.5,52.2,9.4,64.3
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B30,FACWHOME,ETA2,Management of employees too costly or complicated,2022,18,2.9,241725,13.2,719,8.1,31663,10.3,17.1,1.7,5.5,9.6,6,6.2,5.1,8
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B30,FACWHOME,ETA3,Security (IT or other) concerns,2022,32,5.2,432315,23.6,1505,16.9,52004,17,29.5,4.6,3.7,35.3,6,22.4,6.4,22.7
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B30,FACWHOME,ETA4,Other reasons,2022,S,S,S,S,250 to 499 employees,S,S,S,S,S,S,S,S,S,S,S
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B30,FACWHOME,ETA5,No limiting factors,2022,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B30,FACWHOME,ETTR,Total reporting,2022,618,100,1832008,100,8884,100,306436,100,9.8,0,12.1,0,9.1,0,8.6,0
E600000US0400058150,"Queen Creek town, Arizona",00,Total for all sectors,001,Total,001,Total,00,Total,001,Total,B30,FACWHOME,ETXX,Item not reported,2022,3,X,45853,X,186,X,4826,X,45.8,X,8.8,X,7.7,X,7.8,X
